,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,CLD,SCL,Newala_cluster,datetime,day of year,month,ndvi,target,year,evi
2163,0.1412749999999999,0.366825,0.3112499999999999,0.143,0.163175,0.174775,0.219475,0.28585,0.320375,0.33315,0.338225,0.3319499999999999,0.0,4.0,Newala DC 05-03,2022-11-28 07:42:49,332.0,11.0,0.3186159844054581,1.0,2022.0,0.3797409537085439
2164,0.16695,0.39715,0.277175,0.16365,0.1808,0.1976,0.24495,0.320625,0.351725,0.359275,0.3932,0.391475,0.0,4.0,Newala DC 05-03,2022-09-04 07:43:02,247.0,9.0,0.3310765064319567,1.0,2022.0,0.4458424507658643
2165,0.1654,0.4012,0.2815999999999999,0.166775,0.18535,0.1968999999999999,0.247175,0.326025,0.355325,0.37095,0.39685,0.400975,0.0,4.0,Newala DC 05-03,2022-09-04 07:43:02,247.0,9.0,0.3367578947368423,1.0,2022.0,0.453812982296868
2166,0.16205,0.375725,0.25895,0.1616,0.177075,0.1786,0.225075,0.3289999999999999,0.3647999999999999,0.3721,0.401175,0.4136999999999999,0.0,4.0,Newala DC 05-03,2022-09-04 07:43:02,247.0,9.0,0.3838989263076193,1.0,2022.0,0.49099953674086166
2167,0.163125,0.431675,0.3148999999999999,0.16375,0.182225,0.19365,0.2461749999999999,0.319625,0.3480499999999999,0.3655,0.3880999999999999,0.3941999999999999,0.0,4.0,Newala DC 05-03,2022-10-14 07:42:54,287.0,10.0,0.33425010743446487,1.0,2022.0,0.44288805375241985
2168,0.149975,0.408825,0.3325249999999999,0.1569,0.1778249999999999,0.1834,0.2331249999999999,0.304775,0.335625,0.3403,0.3662499999999999,0.359975,0.0,4.0,Newala DC 05-03,2022-12-18 07:42:49,352.0,12.0,0.3326662421540979,1.0,2022.0,0.4189387343628281
2169,0.158275,0.3284,0.2143749999999999,0.155075,0.171425,0.158025,0.2098999999999999,0.3351,0.378525,0.383375,0.416125,0.4412,0.0,4.0,Newala DC 05-03,2022-09-04 07:43:02,247.0,9.0,0.44953409387790644,1.0,2022.0,0.5472452214106247
2170,0.1649,0.3964249999999999,0.270175,0.164325,0.1852999999999999,0.180625,0.2338,0.33315,0.365475,0.3921,0.415975,0.42075,0.0,4.0,Newala DC 05-03,2022-10-04 07:42:57,277.0,10.0,0.39448541736506865,1.0,2022.0,0.5138477997445499
2171,0.158875,0.3949749999999999,0.27465,0.16105,0.1788,0.18195,0.226875,0.30545,0.337425,0.3532499999999999,0.381575,0.38155,0.0,4.0,Newala DC 05-03,2022-10-14 07:42:54,287.0,10.0,0.35424337873208817,1.0,2022.0,0.4501533396473188
2172,0.1604999999999999,0.42195,0.2981,0.170925,0.1841,0.19395,0.2418,0.3057499999999999,0.3394,0.364375,0.3873,0.3835,0.0,4.0,Newala DC 05-03,2022-10-29 07:42:49,302.0,10.0,0.3326451612903225,1.0,2022.0,0.44088473378178084
2173,0.13605,0.39335,0.285975,0.1525,0.169075,0.182825,0.226725,0.28275,0.3113749999999999,0.32935,0.35595,0.35605,0.0,4.0,Newala DC 05-03,2022-11-08 07:42:49,312.0,11.0,0.3213307967147696,1.0,2022.0,0.4001178686573374
2174,0.143375,0.394275,0.287325,0.14765,0.16885,0.18575,0.2272499999999999,0.279425,0.306275,0.322875,0.353075,0.3498249999999999,0.0,4.0,Newala DC 05-03,2022-11-13 07:42:53,317.0,11.0,0.3105368162204798,1.0,2022.0,0.3893270975848109
2175,0.151275,0.4139,0.30545,0.1604249999999999,0.176325,0.1847,0.2339,0.285325,0.320575,0.328975,0.36,0.3388,0.0,4.0,Newala DC 05-03,2022-12-18 07:42:49,352.0,12.0,0.32182852946576096,1.0,2022.0,0.40468165658617666
2176,0.1844,0.498725,0.383775,0.178175,0.20775,0.21755,0.2804999999999999,0.36615,0.39785,0.414375,0.429675,0.4311,0.0,4.0,Newala DC 05-03,2022-10-04 07:42:57,277.0,10.0,0.3277453744833713,1.0,2022.0,0.4806385099922961
2177,0.171225,0.415875,0.2936999999999999,0.1599,0.178975,0.185925,0.2456999999999999,0.3437249999999999,0.3796,0.3852249999999999,0.41715,0.40445,0.0,4.0,Newala DC 05-03,2022-09-04 07:43:02,247.0,9.0,0.38341002362890186,1.0,2022.0,0.5078463886845082
2178,0.176225,0.38395,0.2692,0.164525,0.18215,0.180275,0.2384,0.3244749999999999,0.354375,0.3697499999999999,0.392675,0.382975,0.0,4.0,Newala DC 05-03,2022-09-24 07:42:57,267.0,9.0,0.3707129766995375,1.0,2022.0,0.4731513349149598
2179,0.152025,0.4187499999999999,0.3471,0.147925,0.170375,0.171925,0.244525,0.33965,0.37655,0.40265,0.396175,0.348825,0.0,4.0,Newala DC 05-03,2022-12-18 07:42:49,352.0,12.0,0.3947368421052631,1.0,2022.0,0.4925161701239802
2180,0.1906,0.348475,0.256175,0.169825,0.1861999999999999,0.172375,0.2412,0.35125,0.3944,0.443925,0.412225,0.3494,0.0,4.0,Newala DC 05-03,2022-12-28 07:42:49,362.0,12.0,0.41028053369825523,1.0,2022.0,0.5197577281050567
2181,0.1732,0.429175,0.3219,0.176125,0.2005,0.2188,0.261875,0.3429999999999999,0.37455,0.3820249999999999,0.406875,0.4074,0.0,4.0,Newala DC 05-03,2022-09-04 07:43:02,247.0,9.0,0.3005953570144244,1.0,2022.0,0.4358935731337057
2182,0.1493749999999999,0.4568249999999999,0.365625,0.161825,0.1979,0.22055,0.274425,0.363,0.39785,0.4156499999999999,0.4209,0.36895,0.0,4.0,Newala DC 05-03,2022-11-28 07:42:49,332.0,11.0,0.31233923142879416,1.0,2022.0,0.4594867325642731
2183,0.1578,0.462375,0.3886499999999999,0.16385,0.1901749999999999,0.210125,0.262325,0.3400249999999999,0.376975,0.393325,0.4088,0.354275,0.0,4.0,Newala DC 05-03,2022-12-18 07:42:49,352.0,12.0,0.3210001211778487,1.0,2022.0,0.45417138154510844
2184,0.1709,0.383,0.2602,0.15445,0.1675749999999999,0.16555,0.224975,0.30565,0.3306,0.3282,0.373225,0.3950249999999999,0.0,4.0,Newala DC 05-03,2022-09-04 07:43:02,247.0,9.0,0.3854577513804463,1.0,2022.0,0.46154102586896606
2185,0.17535,0.4186499999999999,0.285125,0.15815,0.195525,0.1722749999999999,0.24395,0.379175,0.41085,0.449125,0.441275,0.426325,0.0,4.0,Newala DC 05-03,2022-10-04 07:42:57,277.0,10.0,0.43843207562545866,1.0,2022.0,0.5685360724513628
2186,0.164525,0.424775,0.298775,0.155225,0.186825,0.1716,0.242025,0.36695,0.3898749999999999,0.4242,0.43,0.417675,0.0,4.0,Newala DC 05-03,2022-10-14 07:42:54,287.0,10.0,0.4295212765957446,1.0,2022.0,0.5509125021320143
2187,0.1738249999999999,0.4713,0.3185,0.16115,0.2014,0.183,0.2652,0.40475,0.447975,0.478825,0.498725,0.45185,0.0,4.0,Newala DC 05-03,2022-10-24 07:42:53,297.0,10.0,0.4631266273057318,1.0,2022.0,0.644744634360514
2188,0.16995,0.438975,0.31355,0.1624499999999999,0.19335,0.179625,0.253625,0.3781,0.421025,0.444725,0.44505,0.442375,0.0,4.0,Newala DC 05-03,2022-10-29 07:42:49,302.0,10.0,0.4249009484932165,1.0,2022.0,0.5644398132888176
2189,0.148775,0.374225,0.312475,0.144,0.17285,0.171275,0.22075,0.296175,0.3177,0.346725,0.332075,0.36255,0.0,4.0,Newala DC 05-03,2022-11-08 07:42:49,312.0,11.0,0.31945962054236615,1.0,2022.0,0.3738969690628161
2190,0.14495,0.404925,0.327975,0.142725,0.172875,0.1777,0.2398499999999999,0.3063,0.34865,0.3641,0.363975,0.379025,0.0,4.0,Newala DC 05-03,2022-11-28 07:42:49,332.0,11.0,0.3438870171228135,1.0,2022.0,0.4243456272638221
2191,0.1556999999999999,0.42205,0.328375,0.1501,0.178325,0.1723499999999999,0.2331,0.334825,0.3676999999999999,0.38065,0.3905499999999999,0.394925,0.0,4.0,Newala DC 05-03,2022-12-18 07:42:49,352.0,12.0,0.3876354592289929,1.0,2022.0,0.4818798171418475
2192,0.1604999999999999,0.327625,0.2102,0.1535,0.1693,0.1535,0.212875,0.3683,0.41525,0.4298,0.4575249999999999,0.44115,0.0,4.0,Newala DC 05-03,2022-09-04 07:43:02,247.0,9.0,0.49756556605703517,1.0,2022.0,0.6193090383165953
2193,0.170625,0.417525,0.29155,0.16945,0.1823,0.197025,0.24105,0.319425,0.3528,0.3747749999999999,0.409425,0.421925,0.0,4.0,Newala DC 05-03,2022-10-04 07:42:57,277.0,10.0,0.35023497402918624,1.0,2022.0,0.47670882382646357
2194,0.162325,0.414625,0.2945,0.16155,0.175775,0.196375,0.232575,0.2977999999999999,0.327725,0.3498,0.37865,0.3839,0.0,4.0,Newala DC 05-03,2022-10-14 07:42:54,287.0,10.0,0.3169862179905221,1.0,2022.0,0.4203419926897044
2195,0.16695,0.394275,0.284325,0.1619499999999999,0.18425,0.188275,0.2426499999999999,0.344475,0.379225,0.3934499999999999,0.4161,0.408,0.0,4.0,Newala DC 05-03,2022-09-04 07:43:02,247.0,9.0,0.37695966907962775,1.0,2022.0,0.5023981476376869
2196,0.154325,0.4282499999999999,0.339275,0.15795,0.18325,0.188525,0.24735,0.340875,0.387125,0.386125,0.4103749999999999,0.3868499999999999,0.0,4.0,Newala DC 05-03,2022-12-18 07:42:49,352.0,12.0,0.37042912005343115,1.0,2022.0,0.49186870198543337
5201,0.17165,0.4428000000000001,0.332275,0.1732,0.1958249999999999,0.2179499999999999,0.2539,0.325325,0.3550999999999999,0.373625,0.38645,0.3946,0.0,4.25,Newala DC 05-03,2022-09-04 07:43:02,247.0,9.0,0.27878888153540726,1.0,2022.0,0.39758382293952493
5202,0.1892499999999999,0.438425,0.3135,0.198725,0.2153499999999999,0.2196499999999999,0.2686,0.3561,0.390875,0.407125,0.425975,0.43135,0.0,4.25,Newala DC 05-03,2022-10-04 07:42:57,277.0,10.0,0.31957405614714446,1.0,2022.0,0.4704172366621069
5203,0.181125,0.4679999999999999,0.34125,0.165625,0.189625,0.199875,0.2699499999999999,0.359925,0.391125,0.403575,0.435025,0.4206,0.0,4.25,Newala DC 05-03,2022-10-04 07:42:57,277.0,10.0,0.37037328713183176,1.0,2022.0,0.5178545866963234
5204,0.1583,0.44035,0.3682499999999999,0.15515,0.1742,0.1888,0.249375,0.31665,0.3613249999999999,0.33925,0.3808249999999999,0.384725,0.0,4.25,Newala DC 05-03,2022-12-18 07:42:49,352.0,12.0,0.3371077463243361,1.0,2022.0,0.4373647648331623
5205,0.16515,0.397125,0.283025,0.1587,0.17975,0.183225,0.242775,0.322375,0.352825,0.3754,0.3923999999999999,0.403625,0.0,4.25,Newala DC 05-03,2022-09-04 07:43:02,247.0,9.0,0.363387622149837,1.0,2022.0,0.4679268497287622
5206,0.178025,0.40105,0.28025,0.1714999999999999,0.1871,0.191075,0.251925,0.3211,0.346775,0.36755,0.383,0.39525,0.0,4.25,Newala DC 05-03,2022-09-24 07:42:57,267.0,9.0,0.3343204285154379,1.0,2022.0,0.43763039983582447
5207,0.1800749999999999,0.5200250000000001,0.3774,0.1750499999999999,0.2035,0.21685,0.29365,0.381075,0.413575,0.4377,0.46035,0.449125,0.0,4.25,Newala DC 05-03,2022-10-24 07:42:53,297.0,10.0,0.359568812758417,1.0,2022.0,0.5363081734687135
5208,0.1714999999999999,0.468575,0.34175,0.1705,0.1918,0.2019,0.2725,0.347525,0.387575,0.412125,0.419125,0.407625,0.0,4.25,Newala DC 05-03,2022-10-29 07:42:49,302.0,10.0,0.3497846302483797,1.0,2022.0,0.4864952632639807
5209,0.151425,0.4201999999999999,0.319075,0.140125,0.169675,0.174325,0.247275,0.32555,0.3495749999999999,0.3829,0.3821,0.3669249999999999,0.0,4.25,Newala DC 05-03,2022-11-13 07:42:53,317.0,11.0,0.37341061239160717,1.0,2022.0,0.4635299891800244
5210,0.167025,0.41185,0.29855,0.162675,0.1822,0.198975,0.2527,0.3177,0.3468,0.352525,0.380725,0.389,0.0,4.25,Newala DC 05-03,2022-09-04 07:43:02,247.0,9.0,0.31352423667414175,1.0,2022.0,0.419838070708354
5211,0.152575,0.419425,0.3520749999999999,0.1557,0.183175,0.189175,0.2608,0.342525,0.3838749999999999,0.38255,0.3984,0.3802999999999999,0.0,4.25,Newala DC 05-03,2022-12-18 07:42:49,352.0,12.0,0.35608220227205034,1.0,2022.0,0.4692669141312757
5212,0.178325,0.432025,0.304625,0.16375,0.1829249999999999,0.18735,0.239875,0.320425,0.3505,0.356575,0.3839749999999999,0.414,0.0,4.25,Newala DC 05-03,2022-10-04 07:42:57,277.0,10.0,0.344156128298254,1.0,2022.0,0.44567976789519004
5213,0.17215,0.435225,0.31715,0.1636,0.182725,0.19305,0.243125,0.311925,0.33735,0.3424,0.370925,0.3979499999999999,0.0,4.25,Newala DC 05-03,2022-10-14 07:42:54,287.0,10.0,0.3153951859568243,1.0,2022.0,0.4112336431312711
5214,0.17865,0.482725,0.3424,0.169275,0.19285,0.205575,0.267275,0.3511,0.381175,0.380725,0.425725,0.450975,0.0,4.25,Newala DC 05-03,2022-10-24 07:42:53,297.0,10.0,0.34872485347695237,1.0,2022.0,0.4925661994205105
5215,0.170175,0.444,0.322175,0.1709999999999999,0.1879,0.197225,0.2506,0.3278,0.3579499999999999,0.3578,0.3908,0.41675,0.0,4.25,Newala DC 05-03,2022-10-29 07:42:49,302.0,10.0,0.32919518727945235,1.0,2022.0,0.4419671906572142
6108,0.17935,0.4954,0.37545,0.183475,0.2085499999999999,0.234,0.275775,0.3478,0.3765,0.400425,0.411175,0.412625,0.0,4.5,Newala DC 05-03,2022-10-04 07:42:57,277.0,10.0,0.27461541442244347,1.0,2022.0,0.4177965901855825
6109,0.157425,0.4667249999999999,0.380225,0.17045,0.1966,0.2186,0.26165,0.331625,0.3667249999999999,0.37385,0.39415,0.376,0.0,4.5,Newala DC 05-03,2022-12-18 07:42:49,352.0,12.0,0.2864953080375357,1.0,2022.0,0.41160609613130134
6110,0.1715249999999999,0.443425,0.319875,0.1677,0.187875,0.198825,0.24995,0.329975,0.35585,0.376375,0.391625,0.391425,0.0,4.5,Newala DC 05-03,2022-09-04 07:43:02,247.0,9.0,0.32653061224489793,1.0,2022.0,0.4408318185455751
6111,0.17195,0.407425,0.288975,0.168125,0.185675,0.2019999999999999,0.24855,0.326975,0.350525,0.3596,0.39385,0.370425,0.0,4.5,Newala DC 05-03,2022-10-04 07:42:57,277.0,10.0,0.3219770076361502,1.0,2022.0,0.43968006600357534
6112,0.166675,0.426625,0.312625,0.164375,0.18635,0.2043499999999999,0.24995,0.328175,0.35185,0.362525,0.39025,0.379225,0.0,4.5,Newala DC 05-03,2022-10-14 07:42:54,287.0,10.0,0.3126471577531115,1.0,2022.0,0.42884495605434975
6113,0.168375,0.3843,0.312625,0.171825,0.19435,0.209125,0.249425,0.3157,0.3425749999999999,0.349,0.3607,0.330625,0.0,4.5,Newala DC 05-03,2022-10-29 07:42:49,302.0,10.0,0.2660027201333743,1.0,2022.0,0.3619226131493177
6114,0.15015,0.368925,0.3194,0.159275,0.1854,0.207525,0.244675,0.2887,0.34025,0.343275,0.350975,0.33895,0.0,4.5,Newala DC 05-03,2022-11-08 07:42:49,312.0,11.0,0.2568487018800358,1.0,2022.0,0.3449353772167117
6115,0.15765,0.38465,0.3189249999999999,0.158475,0.18535,0.205975,0.243475,0.315175,0.337175,0.335775,0.3596,0.337175,0.0,4.5,Newala DC 05-03,2022-11-13 07:42:53,317.0,11.0,0.2716262211024179,1.0,2022.0,0.3655518673186518
6116,0.14595,0.383325,0.3198,0.151675,0.178525,0.20215,0.2426249999999999,0.314375,0.3367749999999999,0.3433,0.3567,0.3303,0.0,4.5,Newala DC 05-03,2022-11-28 07:42:49,332.0,11.0,0.27655005815514,1.0,2022.0,0.3667623816417096
6117,0.140875,0.39645,0.294425,0.15285,0.169775,0.1863,0.22615,0.2749999999999999,0.29965,0.3217,0.343875,0.3208999999999999,0.0,4.5,Newala DC 05-03,2022-11-28 07:42:49,332.0,11.0,0.29721318432593014,1.0,2022.0,0.37009418230500035
6118,0.16915,0.4902749999999999,0.377875,0.172,0.197875,0.21235,0.271925,0.348925,0.372975,0.40675,0.407675,0.410575,0.0,4.5,Newala DC 05-03,2022-10-14 07:42:54,287.0,10.0,0.3150276198540381,1.0,2022.0,0.44834274434191806
6119,0.15505,0.4696,0.36635,0.1629,0.192075,0.213375,0.272375,0.3372,0.374675,0.404525,0.40285,0.40225,0.0,4.5,Newala DC 05-03,2022-11-08 07:42:49,312.0,11.0,0.3074769767536208,1.0,2022.0,0.43747041778742357
6120,0.15895,0.469325,0.36895,0.159525,0.1886,0.214575,0.266875,0.32665,0.36275,0.3778,0.3877,0.388275,0.0,4.5,Newala DC 05-03,2022-11-13 07:42:53,317.0,11.0,0.28745174546511143,1.0,2022.0,0.40607738046371983
6121,0.173425,0.467925,0.3501499999999999,0.1657,0.18915,0.206075,0.2694499999999999,0.34385,0.375675,0.3829,0.414875,0.407375,0.0,4.5,Newala DC 05-03,2022-10-14 07:42:54,287.0,10.0,0.336258958048152,1.0,2022.0,0.4720724387018008
6122,0.1856,0.5332250000000001,0.390475,0.1742749999999999,0.2045,0.2271,0.303375,0.389125,0.427325,0.4392,0.4751749999999999,0.46235,0.0,4.5,Newala DC 05-03,2022-10-24 07:42:53,297.0,10.0,0.35324481150546433,1.0,2022.0,0.54664947885679
6123,0.173625,0.45885,0.333,0.17135,0.19275,0.204125,0.265125,0.3321,0.3611,0.379625,0.3961,0.409875,0.0,4.5,Newala DC 05-03,2022-10-04 07:42:57,277.0,10.0,0.3198383939356075,1.0,2022.0,0.4403449818219353
6124,0.1672499999999999,0.450075,0.334675,0.167,0.1887,0.202,0.259175,0.3255,0.3489,0.368975,0.3855749999999999,0.39135,0.0,4.5,Newala DC 05-03,2022-10-14 07:42:54,287.0,10.0,0.3124282006552353,1.0,2022.0,0.42393136734175435
6125,0.1675,0.348525,0.249275,0.15805,0.168875,0.1747,0.2139,0.270575,0.2981,0.30605,0.32685,0.3491749999999999,0.0,4.5,Newala DC 05-03,2022-09-04 07:43:02,247.0,9.0,0.3033595852856146,1.0,2022.0,0.357226709241172
6126,0.15375,0.3818749999999999,0.3033249999999999,0.1422999999999999,0.170475,0.176425,0.2249749999999999,0.2963,0.3117999999999999,0.346,0.340775,0.36165,0.0,4.5,Newala DC 05-03,2022-11-13 07:42:53,317.0,11.0,0.31776875483372,1.0,2022.0,0.3818052990440348
6127,0.1945499999999999,0.3325749999999999,0.240025,0.167275,0.184925,0.18695,0.223525,0.291675,0.315725,0.3442,0.3357,0.36095,0.0,4.5,Newala DC 05-03,2022-10-04 07:42:57,277.0,10.0,0.28460728977327077,1.0,2022.0,0.35239629480467166
6128,0.1678,0.4316,0.328625,0.1659,0.1891,0.2031,0.259675,0.3412999999999999,0.3687,0.383125,0.4038,0.39085,0.0,4.5,Newala DC 05-03,2022-10-14 07:42:54,287.0,10.0,0.33069698467622344,1.0,2022.0,0.45648910521766817
6129,0.1693,0.452325,0.347875,0.17455,0.1994,0.211725,0.278425,0.3552,0.3869999999999999,0.4049,0.418425,0.404325,0.0,4.5,Newala DC 05-03,2022-10-29 07:42:49,302.0,10.0,0.3280171387764818,1.0,2022.0,0.46941533150896475
6130,0.14895,0.4273249999999999,0.335925,0.155925,0.1841,0.200375,0.261825,0.3316,0.36055,0.38,0.389325,0.377025,0.0,4.5,Newala DC 05-03,2022-11-08 07:42:49,312.0,11.0,0.32041716126844155,1.0,2022.0,0.4338641347401292
6131,0.15455,0.420725,0.325725,0.153625,0.1825,0.2019499999999999,0.2572,0.331325,0.354375,0.368825,0.387725,0.373575,0.0,4.5,Newala DC 05-03,2022-11-13 07:42:53,317.0,11.0,0.3150464238775598,1.0,2022.0,0.42813191371681414
6132,0.143325,0.415175,0.33145,0.151275,0.181025,0.19585,0.2593,0.3399,0.365975,0.383,0.39485,0.372525,0.0,4.5,Newala DC 05-03,2022-11-28 07:42:49,332.0,11.0,0.3368884374470966,1.0,2022.0,0.4518311649978429
7222,0.15545,0.472875,0.3682999999999999,0.164725,0.196775,0.23235,0.2706,0.328775,0.3535999999999999,0.3688,0.386475,0.3798999999999999,0.0,4.75,Newala DC 05-03,2022-11-13 07:42:53,317.0,11.0,0.2490607199127379,1.0,2022.0,0.37122452911989995
7223,0.1397499999999999,0.393975,0.328825,0.148175,0.1678,0.184825,0.225125,0.273775,0.29925,0.31225,0.3299249999999999,0.3274,0.0,4.75,Newala DC 05-03,2022-11-28 07:42:49,332.0,11.0,0.28188440990772207,1.0,2022.0,0.34459419343347364
7224,0.1837,0.480325,0.353,0.183525,0.2312,0.2549,0.302925,0.367175,0.397425,0.401375,0.43705,0.427275,0.0,4.75,Newala DC 05-03,2022-10-29 07:42:49,302.0,10.0,0.26324156369679885,1.0,2022.0,0.43175784583293825
7225,0.14585,0.425775,0.32535,0.145225,0.171825,0.179675,0.25105,0.321875,0.3521999999999999,0.3763,0.38025,0.369375,0.0,4.75,Newala DC 05-03,2022-11-08 07:42:49,312.0,11.0,0.35821761843103983,1.0,2022.0,0.45144554856570523
7226,0.150825,0.378075,0.33345,0.140575,0.164925,0.1697999999999999,0.23585,0.3004,0.333875,0.37445,0.3533749999999999,0.31425,0.0,4.75,Newala DC 05-03,2022-11-28 07:42:49,332.0,11.0,0.3508864146796007,1.0,2022.0,0.4177190706987963
7227,0.178475,0.526725,0.396825,0.178675,0.20885,0.2351,0.3056,0.3689,0.399625,0.401375,0.44135,0.4414,0.0,4.75,Newala DC 05-03,2022-10-24 07:42:53,297.0,10.0,0.3049005839308153,1.0,2022.0,0.47361532102507575
7228,0.1551,0.416175,0.3409,0.152475,0.172525,0.18735,0.2423,0.305375,0.331075,0.324025,0.3514,0.35945,0.0,4.75,Newala DC 05-03,2022-12-18 07:42:49,352.0,12.0,0.3045011600928075,1.0,2022.0,0.3831601074389817
10024,0.1536,0.3279499999999999,0.218025,0.146675,0.16725,0.14845,0.21105,0.3418,0.38215,0.4107,0.426025,0.41955,0.0,4.0,Newala DC 05-03,2022-10-14 07:42:54,287.0,10.0,0.48318029505200405,0.0,2022.0,0.5766713757427183
10025,0.153775,0.3462,0.2312499999999999,0.151125,0.171975,0.152625,0.215125,0.34745,0.396,0.4228,0.441125,0.42985,0.0,4.0,Newala DC 05-03,2022-10-29 07:42:49,302.0,10.0,0.4858947368421052,0.0,2022.0,0.5949987110079917
10026,0.1306749999999999,0.3264,0.223175,0.132175,0.155775,0.142075,0.204225,0.313225,0.356525,0.385825,0.398375,0.3884999999999999,0.0,4.0,Newala DC 05-03,2022-11-08 07:42:49,312.0,11.0,0.4742344342677398,0.0,2022.0,0.5405975469568977
10027,0.141925,0.333,0.22135,0.1338,0.157125,0.145875,0.209225,0.30855,0.347875,0.364125,0.387325,0.378825,0.0,4.0,Newala DC 05-03,2022-11-13 07:42:53,317.0,11.0,0.4528319579894973,0.0,2022.0,0.5165755608091483
10028,0.1999999999999999,0.351475,0.2472249999999999,0.1905,0.199375,0.18145,0.241275,0.33955,0.38855,0.397675,0.4215,0.402675,0.0,4.0,Newala DC 05-03,2022-11-18 07:42:50,322.0,11.0,0.39812588108466707,0.0,2022.0,0.5221543079633698
10029,0.132575,0.3239499999999999,0.225175,0.1306999999999999,0.152475,0.14045,0.200825,0.29905,0.3427,0.36375,0.378375,0.35675,0.0,4.0,Newala DC 05-03,2022-11-28 07:42:49,332.0,11.0,0.45858430106490633,0.0,2022.0,0.5093881133852874
10030,0.1767,0.2919,0.1944499999999999,0.162675,0.1775,0.149825,0.221025,0.341425,0.385475,0.391775,0.423,0.40565,0.0,4.0,Newala DC 05-03,2022-12-28 07:42:49,362.0,12.0,0.4768908479902238,0.0,2022.0,0.5699398086813197
10031,0.1731,0.419575,0.296875,0.1743749999999999,0.204075,0.2138,0.263175,0.3831,0.418375,0.4376,0.457325,0.459375,0.0,4.0,Newala DC 05-03,2022-09-04 07:43:02,247.0,9.0,0.36286086794561373,0.0,2022.0,0.5356318046849224
10032,0.163625,0.44635,0.328725,0.1699999999999999,0.2034,0.224,0.268625,0.370925,0.4042,0.4235,0.4347,0.427875,0.0,4.0,Newala DC 05-03,2022-10-14 07:42:54,287.0,10.0,0.3198724760892667,0.0,2022.0,0.47943023573313903
10033,0.164175,0.4713,0.348525,0.1843,0.2186,0.24255,0.288225,0.397325,0.43795,0.4583,0.467425,0.449975,0.0,4.0,Newala DC 05-03,2022-10-29 07:42:49,302.0,10.0,0.3167365048065072,0.0,2022.0,0.5094123776730699
10034,0.1416,0.436175,0.329875,0.1649,0.20245,0.23165,0.2714249999999999,0.369125,0.4079,0.4236,0.432375,0.41625,0.0,4.0,Newala DC 05-03,2022-11-08 07:42:49,312.0,11.0,0.3022853055231355,0.0,2022.0,0.4625426306572034
10035,0.151575,0.4332249999999999,0.31965,0.1626999999999999,0.199325,0.2281,0.2754749999999999,0.3633,0.39615,0.408075,0.420625,0.4065499999999999,0.0,4.0,Newala DC 05-03,2022-11-13 07:42:53,317.0,11.0,0.2967744421750357,0.0,2022.0,0.4462899000904055
10036,0.156525,0.3487,0.2306,0.150275,0.171175,0.156975,0.219775,0.3557499999999999,0.3972749999999999,0.428625,0.439225,0.421475,0.0,4.0,Newala DC 05-03,2022-10-14 07:42:54,287.0,10.0,0.4734149614223415,0.0,2022.0,0.5861829056811455
10037,0.15685,0.3653499999999999,0.243525,0.154025,0.17335,0.1568999999999999,0.222275,0.354575,0.40575,0.4359,0.447625,0.42635,0.0,4.0,Newala DC 05-03,2022-10-29 07:42:49,302.0,10.0,0.48091476779289555,0.0,2022.0,0.5995442453238747
10038,0.186175,0.4077,0.266675,0.1715249999999999,0.195175,0.175475,0.2517,0.392225,0.4383249999999999,0.4710999999999999,0.4947,0.456225,0.0,4.0,Newala DC 05-03,2022-11-03 07:42:54,307.0,11.0,0.4763308091170217,0.0,2022.0,0.648047584729849
10039,0.134625,0.3447,0.2371249999999999,0.135325,0.1584249999999999,0.148225,0.2093999999999999,0.32885,0.36865,0.4009,0.412725,0.3899,0.0,4.0,Newala DC 05-03,2022-11-08 07:42:49,312.0,11.0,0.47152152598270786,0.0,2022.0,0.555491384108116
10040,0.1458,0.353025,0.240675,0.1384,0.159825,0.1517,0.214275,0.32165,0.3601749999999999,0.381125,0.3988,0.3808999999999999,0.0,4.0,Newala DC 05-03,2022-11-13 07:42:53,317.0,11.0,0.44886466848319706,0.0,2022.0,0.5274279615795091
10041,0.138425,0.3441999999999999,0.24085,0.133325,0.155475,0.1462,0.2079,0.312725,0.356925,0.380475,0.394025,0.353,0.0,4.0,Newala DC 05-03,2022-11-28 07:42:49,332.0,11.0,0.4587440418344209,0.0,2022.0,0.5274106705824767
10042,0.17575,0.31165,0.230875,0.1331999999999999,0.1530999999999999,0.143975,0.19805,0.287275,0.3138499999999999,0.3460499999999999,0.37265,0.33635,0.0,4.0,Newala DC 05-03,2022-12-03 07:42:50,337.0,12.0,0.4426324703605129,0.0,2022.0,0.4942454206516453
10043,0.16975,0.3864249999999999,0.2625499999999999,0.164375,0.18435,0.17425,0.23835,0.396725,0.445475,0.4773,0.4908499999999999,0.463625,0.0,4.0,Newala DC 05-03,2022-09-04 07:43:02,247.0,9.0,0.47601864381296033,0.0,2022.0,0.6437707151426421
10044,0.1647249999999999,0.4102749999999999,0.292275,0.161975,0.18745,0.1825,0.244525,0.390475,0.43475,0.459725,0.471725,0.4503999999999999,0.0,4.0,Newala DC 05-03,2022-10-14 07:42:54,287.0,10.0,0.4420879666781306,0.0,2022.0,0.6035706087355747
